dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,repeat,round,configured_access_lease_full_updates,accuracy,backdoor_asr,target_effective_aggregation_share,target_returned_updates,target_aggregated_updates,target_observed_node_rate,target_limited_rate,target_admitted_rate,target_rffl_removals,target_lease_expirations,target_lease_renewals,lease_full_updates
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,16,5,0.3075,0.1988888888888889,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,17,5,0.3115,0.09777777777777778,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,18,5,0.2875,0.5894444444444444,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,19,5,0.2915,0.013888888888888888,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,20,5,0.3515,0.33055555555555555,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,21,5,0.2825,0.12333333333333334,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,22,5,0.284,0.715,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,23,5,0.3275,0.14333333333333334,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,24,5,0.3465,0.3188888888888889,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,25,5,0.3415,0.44555555555555554,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,26,5,0.2935,0.745,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,27,5,0.318,0.08888888888888889,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,28,5,0.324,0.6638888888888889,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,29,5,0.3445,0.31666666666666665,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,30,5,0.348,0.4266666666666667,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,31,5,0.3415,0.5622222222222222,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,32,5,0.343,0.37777777777777777,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,33,5,0.3495,0.5083333333333333,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,34,5,0.331,0.39166666666666666,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,35,5,0.348,0.5594444444444444,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,36,5,0.3255,0.705,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,37,5,0.3585,0.41333333333333333,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,38,5,0.3395,0.5266666666666666,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,39,5,0.3465,0.6155555555555555,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,40,5,0.295,0.4688888888888889,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,41,5,0.329,0.49833333333333335,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,42,5,0.3245,0.5638888888888889,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,43,5,0.369,0.6333333333333333,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,44,5,0.356,0.38333333333333336,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,45,5,0.36,0.6711111111111111,0.12546,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,46,5,0.305,0.8366666666666667,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,47,5,0.331,0.355,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,48,5,0.3205,0.5394444444444444,0.12546000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,49,5,0.349,0.555,0.12546000000000004,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,50,5,0.358,0.6661111111111111,0.12546,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,1,5,0.15,0.7327777777777778,0.05825705063759988,2,2,1.0,1.0,0.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,2,5,0.189,0.0005555555555555556,0.05825705063759988,2,2,1.0,1.0,0.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,3,5,0.1665,0.0022222222222222222,0.05825705063759988,2,2,1.0,1.0,0.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,4,5,0.262,0.2127777777777778,0.05825705063759988,2,2,1.0,1.0,0.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,5,5,0.2635,0.08722222222222223,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,6,5,0.2795,0.05,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,7,5,0.292,0.19555555555555557,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,8,5,0.274,0.37777777777777777,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,9,5,0.238,0.48444444444444446,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,10,5,0.2585,0.09111111111111111,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,11,5,0.258,0.07444444444444444,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,12,5,0.304,0.135,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,13,5,0.265,0.5572222222222222,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,14,5,0.276,0.06944444444444445,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,15,5,0.333,0.065,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,16,5,0.332,0.41833333333333333,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,17,5,0.322,0.05333333333333334,0.11010000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,18,5,0.3065,0.16277777777777777,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,19,5,0.3195,0.12777777777777777,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,20,5,0.3535,0.13666666666666666,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,21,5,0.3,0.26611111111111113,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,22,5,0.3365,0.33944444444444444,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,23,5,0.3085,0.45555555555555555,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,24,5,0.339,0.27,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,25,5,0.342,0.24222222222222223,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,26,5,0.344,0.36333333333333334,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,27,5,0.2975,0.6033333333333334,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,28,5,0.3035,0.15166666666666667,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,29,5,0.3435,0.3211111111111111,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,30,5,0.342,0.31,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,31,5,0.315,0.5427777777777778,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,32,5,0.323,0.225,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,33,5,0.332,0.3527777777777778,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,34,5,0.3575,0.4677777777777778,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,35,5,0.3375,0.38055555555555554,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,36,5,0.3235,0.43833333333333335,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,37,5,0.353,0.39222222222222225,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,38,5,0.356,0.5172222222222222,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,39,5,0.375,0.4494444444444444,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,40,5,0.343,0.5544444444444444,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,41,5,0.3335,0.17444444444444446,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,42,5,0.3515,0.43555555555555553,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,43,5,0.3285,0.4711111111111111,0.11010000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,44,5,0.346,0.61,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,45,5,0.3205,0.6027777777777777,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,46,5,0.3095,0.37222222222222223,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,47,5,0.3215,0.6211111111111111,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,48,5,0.334,0.6588888888888889,0.1101,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,49,5,0.3715,0.5311111111111111,0.11010000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,50,5,0.3455,0.5955555555555555,0.11009999999999998,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,1,5,0.105,0.9788888888888889,0.05260941874907897,2,2,1.0,1.0,0.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,2,5,0.178,0.0,0.052609418749078964,2,2,1.0,1.0,0.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,3,5,0.213,0.0005555555555555556,0.05260941874907896,2,2,1.0,1.0,0.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,4,5,0.2285,0.0005555555555555556,0.052609418749078964,2,2,1.0,1.0,0.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,5,5,0.252,0.12833333333333333,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,6,5,0.288,0.1338888888888889,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,7,5,0.2305,0.13666666666666666,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,8,5,0.2545,0.44277777777777777,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,9,5,0.311,0.19055555555555556,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,10,5,0.3105,0.38333333333333336,0.09996000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,11,5,0.311,0.025,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,12,5,0.279,0.42388888888888887,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,13,5,0.317,0.010555555555555556,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,14,5,0.298,0.1272222222222222,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,15,5,0.3285,0.16166666666666665,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,16,5,0.3305,0.16722222222222222,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,17,5,0.3295,0.19,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,18,5,0.3125,0.05722222222222222,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,19,5,0.3155,0.1622222222222222,0.09996000000000002,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,20,5,0.297,0.21222222222222223,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,21,5,0.319,0.21333333333333335,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,22,5,0.308,0.3111111111111111,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,23,5,0.3,0.4011111111111111,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,24,5,0.3265,0.47555555555555556,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,25,5,0.3425,0.32722222222222225,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,26,5,0.318,0.5194444444444445,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,27,5,0.3255,0.1238888888888889,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,28,5,0.3,0.21777777777777776,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,29,5,0.3365,0.19277777777777777,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,30,5,0.3475,0.30833333333333335,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,31,5,0.341,0.2827777777777778,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,32,5,0.3435,0.30277777777777776,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,33,5,0.3335,0.4538888888888889,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,34,5,0.3535,0.495,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,35,5,0.3365,0.3322222222222222,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,36,5,0.3605,0.10055555555555555,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,37,5,0.3525,0.3672222222222222,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,38,5,0.337,0.26944444444444443,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,39,5,0.339,0.3422222222222222,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,40,5,0.343,0.295,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,41,5,0.309,0.12944444444444445,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,42,5,0.3165,0.5505555555555556,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,43,5,0.354,0.4361111111111111,0.09996000000000001,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,44,5,0.3455,0.18722222222222223,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,45,5,0.344,0.6072222222222222,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,46,5,0.3255,0.2683333333333333,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,47,5,0.3645,0.4438888888888889,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,48,5,0.3205,0.37277777777777776,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,49,5,0.3505,0.4533333333333333,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,50,5,0.355,0.39111111111111113,0.09996,2,2,1.0,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,7,1,5,0.184,0.0,0.05293083297358197,2,2,1.0,1.0,0.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,7,2,5,0.2315,0.09111111111111111,0.052930832973581955,2,2,1.0,1.0,0.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,7,3,5,0.267,0.12333333333333334,0.05293083297358197,2,2,1.0,1.0,0.0,0,0,0,0
