dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,repeat,stage,attacker_fraction,normal_nodes,target_initial_limited_rate,target_initial_admitted_rate,normal_initial_admitted_rate,target_onboarding_seconds_mean,normal_onboarding_seconds_mean,target_returned_updates_after_start,target_aggregated_updates_after_start,target_effective_aggregation_share_after_start,target_rffl_removals,normal_rffl_removals,update_payload_bytes,server_processing_seconds,configuration_runtime_seconds,controller_state_bytes,configured_access_lease_full_updates,final_accuracy,final_backdoor_asr,total_rounds,target_full_access_round_mean,target_promoted_rate,target_effective_aggregation_share_early,target_effective_aggregation_share_late,backdoor_asr_auc_after_start,backdoor_asr_at_round_8,backdoor_asr_growth_round_8_to_final,first_round_asr_ge_10pct,first_round_asr_ge_20pct,first_round_asr_ge_30pct,target_effective_aggregation_share_sustained,target_limited_returned_update_rate_after_start,target_full_weight_aggregated_update_rate_after_start,target_lease_expirations,target_lease_renewals,normal_lease_expirations,lease_full_updates
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,0,formal,0.1,18,0.0,1.0,1.0,3.1897332668304443,9.975327875879076,90,90,0.11881272039163882,0,1,119355320,118.73879746999998,285.1587923,8224487,5,0.3755,0.09277777777777778,50,1.0,1.0,0.10023935300119675,0.12062475622378076,0.05526515151515152,0.08222222222222222,0.010555555555555554,18.0,33.0,nan,0.12062475622378076,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,1,formal,0.1,18,0.0,1.0,1.0,3.2615936994552612,14.397542860772875,90,90,0.11436125074940781,0,0,122920000,69.98127504999998,191.9574407,8396471,5,0.3375,0.135,50,1.0,1.0,0.10983690195081552,0.1148026506359115,0.0557260101010101,0.09666666666666666,0.038333333333333344,6.0,14.0,nan,0.1148026506359115,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,2,formal,0.1,18,0.0,1.0,1.0,2.3871259689331055,16.450349079238045,90,90,0.1089624540285112,0,2,118494880,62.78141554,185.5855671,8216247,5,0.3445,0.13944444444444445,50,1.0,1.0,0.09943464475141345,0.10989199639774537,0.14833964646464648,0.03222222222222222,0.10722222222222223,9.0,9.0,15.0,0.10989199639774537,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,3,formal,0.1,18,0.0,1.0,1.0,3.0680779218673706,14.561342702971565,90,90,0.12320382678256743,0,1,119355320,62.33294273,184.3766637,8236799,5,0.358,0.042777777777777776,50,1.0,1.0,0.10564500394354992,0.12491688268308887,0.06830176767676767,0.006666666666666667,0.03611111111111111,7.0,7.0,nan,0.12491688268308887,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,4,formal,0.1,18,0.0,1.0,1.0,2.387680411338806,11.49324905872345,90,90,0.10436500925996446,0,0,122920000,69.21498734,195.6165754,8314551,5,0.3345,0.13722222222222222,50,1.0,1.0,0.10267991147320091,0.10452940904648488,0.0963068181818182,0.16722222222222222,-0.03,8.0,11.0,nan,0.10452940904648488,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,5,formal,0.1,18,0.0,1.0,1.0,3.2099320888519287,11.084916631380716,90,90,0.11289431787812841,0,0,122920000,65.58814089999997,159.7643527,8347367,5,0.3415,0.05388888888888889,50,1.0,1.0,0.09842916926178123,0.11430555190247307,0.12782828282828282,0.10777777777777778,-0.05388888888888889,6.0,9.0,12.0,0.11430555190247307,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,formal,0.1,18,0.0,1.0,1.0,2.900455951690674,3.0432904163996377,90,90,0.13202658183210042,0,0,122920000,65.17642190999999,133.5961843,8322815,5,0.3705,0.10055555555555555,50,1.0,1.0,0.10403712749999998,0.1347572603148471,0.057638888888888885,0.04666666666666667,0.05388888888888888,6.0,nan,nan,0.1347572603148471,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,formal,0.1,18,0.0,1.0,1.0,3.1818469762802124,6.644183450274998,90,90,0.09725812374064481,0,0,122920000,64.35324306,158.9973464,8339175,5,0.2865,0.0077777777777777776,50,1.0,1.0,0.08559314143008576,0.09839617080761622,0.06469696969696968,0.06222222222222222,-0.05444444444444444,7.0,7.0,nan,0.09839617080761622,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,formal,0.1,18,0.0,1.0,1.0,3.898322105407715,6.454656004905701,90,90,0.10004529577767696,0,1,120092840,61.39705790999998,154.3716899,8306383,5,0.3285,0.025,50,1.0,1.0,0.10442556526106395,0.09961795241565898,0.0766098484848485,0.10666666666666667,-0.08166666666666667,8.0,48.0,nan,0.09961795241565898,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,formal,0.1,18,0.0,1.0,1.0,2.6659733057022095,14.52760398387909,90,90,0.0870088804153077,0,1,122428320,59.979616010000015,184.1025153,8339127,5,0.317,0.011666666666666667,50,1.0,1.0,0.09902974799514873,0.08583611285669716,0.05389520202020201,0.051111111111111114,-0.03944444444444445,6.0,6.0,6.0,0.08583611285669716,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,0,formal,0.1,18,0.0,1.0,1.0,3.4978195428848267,10.110187398062813,90,90,0.16811829099709671,0,0,122920000,99.80512111999998,265.785445,8330935,5,0.363,0.7494444444444445,50,1.0,1.0,0.0901642695491787,0.17572356140730128,0.39770833333333333,0.013888888888888888,0.7355555555555556,9.0,9.0,21.0,0.17572356140730128,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,formal,0.1,18,0.0,1.0,1.0,3.273702025413513,14.851140234205458,90,90,0.12005639255116138,0,0,122920000,99.57189983999996,230.3108513,8322791,5,0.291,0.23,50,1.0,1.0,0.09117638431617713,0.12287395435612646,0.2629103535353535,0.24444444444444444,-0.014444444444444426,8.0,8.0,10.0,0.12287395435612646,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,formal,0.1,18,0.0,1.0,1.0,3.035271406173706,16.384506781895954,90,90,0.1345249003417998,0,2,115667720,94.35530655,229.4850069,8122063,5,0.351,0.66,50,1.0,1.0,0.10218272250000003,0.13768023476846838,0.3724179292929292,0.2288888888888889,0.4311111111111111,8.0,8.0,9.0,0.13768023476846838,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,formal,0.1,18,0.0,1.0,1.0,2.359171986579895,14.842721621195475,90,90,0.10696988704808018,0,0,122920000,101.05709885999995,230.9487518,8318647,5,0.3675,0.4955555555555556,50,1.0,1.0,0.09327927226680181,0.10830555678259471,0.23272727272727273,0.06666666666666667,0.42888888888888893,9.0,9.0,15.0,0.10830555678259471,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,formal,0.1,18,0.0,1.0,1.0,2.884378433227539,11.835516744189793,90,90,0.145521198125208,0,0,122920000,100.87416412999998,231.50743,8343295,5,0.347,0.7866666666666666,50,1.0,1.0,0.09838756725403108,0.15011960114628298,0.41263888888888867,0.29888888888888887,0.48777777777777775,8.0,8.0,11.0,0.15011960114628298,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,formal,0.1,18,0.0,1.0,1.0,2.7992738485336304,11.458923975626627,90,90,0.11657493509613309,0,0,122920000,102.49302867000004,209.1524302,8326911,5,0.332,0.7661111111111111,50,1.0,1.0,0.07126654267816636,0.12099526606023561,0.3182638888888889,0.029444444444444443,0.7366666666666666,6.0,7.0,14.0,0.12099526606023561,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,formal,0.1,18,0.0,1.0,1.0,3.5773096084594727,3.6635097795062594,90,90,0.10828376206653453,0,3,121199120,103.33555784999999,177.9390556,8322767,5,0.3625,0.5372222222222223,50,1.0,1.0,0.09167631591676317,0.10990400070225179,0.2694191919191919,0.2911111111111111,0.24611111111111117,7.0,8.0,15.0,0.10990400070225179,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,7,formal,0.1,18,0.0,1.0,1.0,4.304415464401245,6.822139329380459,90,90,0.1397554250752294,0,3,118863640,100.78502811,205.0790514,8216247,5,0.3015,0.44333333333333336,50,1.0,1.0,0.10983682582377624,0.1426743127873227,0.3270770202020202,0.11722222222222223,0.32611111111111113,7.0,7.0,7.0,0.1426743127873227,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,8,formal,0.1,18,0.0,1.0,1.0,2.365289568901062,6.910052047835456,90,90,0.15256841570627835,0,2,116159400,96.23310563000003,197.9597317,8117967,5,0.357,0.4305555555555556,50,1.0,1.0,0.099040198490402,0.15779068075720365,0.42017045454545454,0.13444444444444445,0.2961111111111111,6.0,12.0,12.0,0.15779068075720365,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,9,formal,0.1,18,0.0,1.0,1.0,3.4371256828308105,14.811980975998772,90,90,0.09529563741777197,0,0,122920000,101.56367236000003,235.9572376,8322743,5,0.338,0.2561111111111111,50,1.0,1.0,0.09721697427087268,0.09510818991914273,0.23888257575757582,0.2544444444444444,0.0016666666666667052,7.0,8.0,21.0,0.09510818991914273,0.0,1.0,0,0,0,0
